ID,F37,F41,F2,F17,F22,F32,F47
243028,1,1,0,9,995,0,0
243029,1,2,0,9,995,0,0
243030,4,2,0,9,995,0,0
243031,1,1,0,9,5,0,0
243032,1,1,0,9,100,0,0
243033,1,1,0,9,1,0,0
243034,1,1,0,9,130,0,0
243035,1,2,0,9,121,0,0
243036,1,1,0,9,1,0,0
243037,1,1,0,9,112,0,1
243038,1,2,0,9,995,0,0
243039,1,1,0,9,5,0,0
243040,1,2,0,9,995,0,0
243041,1,1,0,9,34,0,0
243042,1,1,0,9,995,12,1
243043,1,1,0,9,1,0,0
243044,1,2,0,9,995,0,0
243045,1,1,0,9,11,0,0
243046,1,1,0,9,995,0,0
243047,1,1,0,9,995,0,0
243048,1,1,0,9,995,0,0
243049,1,2,0,9,995,0,0
243050,3,1,0,9,995,0,0
243051,1,2,0,9,995,0,0
243052,1,2,0,9,995,0,0
243053,1,2,0,9,995,0,0
243054,1,1,0,9,11,0,0
243055,1,1,0,9,995,0,0
243056,3,2,0,9,995,0,0
243057,1,2,0,9,995,0,0
243058,1,2,0,9,131,0,0
243059,1,1,0,9,5,0,0
243060,1,2,0,9,995,0,0
243061,1,1,0,9,1,0,0
243062,1,2,0,9,995,0,0
243063,1,2,0,9,995,0,0
243064,1,2,0,9,995,0,0
243065,1,1,0,9,91,0,0
243066,1,1,0,9,1,0,0
243067,1,1,0,9,995,0,0
243068,1,2,0,9,995,0,0
243069,1,2,0,9,995,0,0
243070,1,1,0,9,995,0,0
243071,1,2,0,9,995,0,0
243072,1,2,0,9,995,0,0
243073,1,1,0,9,995,0,0
243074,1,2,0,9,118,0,0
243075,1,1,0,9,995,0,0
243076,3,1,0,9,124,0,0
243077,1,2,0,9,995,0,0
243078,1,1,0,9,995,0,0
243079,1,1,0,9,995,0,0
243080,1,2,0,9,995,0,0
243081,1,2,0,9,995,0,0
243082,1,1,0,9,995,0,0
243083,1,1,0,9,995,0,0
243084,3,1,0,9,995,0,0
243085,1,2,0,9,995,0,0
243086,2,2,0,9,995,0,0
243087,1,1,0,9,33,0,0
243088,1,1,0,9,11,0,0
243089,1,2,0,9,995,0,0
243090,1,1,0,9,5,0,9
243091,1,2,0,9,995,0,0
243092,1,2,0,9,995,0,0
243093,1,1,0,9,64,0,0
243094,4,1,0,9,995,0,0
243095,1,1,0,9,1,0,0
243096,1,1,0,9,11,0,0
243097,1,1,0,9,995,0,0
243098,1,1,0,9,1,0,0
243099,1,2,0,9,995,0,0
243100,1,2,0,9,995,0,0
243101,1,1,0,9,5,0,0
243102,1,2,0,9,995,0,0
243103,1,1,0,9,124,0,0
243104,1,2,0,9,995,0,0
243105,1,1,0,9,1,0,0
243106,1,1,0,4,995,0,0
243107,3,1,0,9,995,0,0
243108,1,2,0,9,995,0,0
243109,1,2,0,9,995,0,0
243110,1,1,0,9,11,0,0
243111,1,1,0,9,18,0,0
243112,1,2,0,9,995,0,0
243113,1,1,0,9,995,0,0
243114,1,1,0,9,995,0,0
243115,1,1,0,9,995,0,0
243116,1,2,0,9,995,0,0
243117,1,2,0,9,995,0,0
243118,1,1,0,9,995,0,0
243119,1,2,0,9,995,0,0
243120,1,1,0,9,5,0,0
243121,1,1,0,9,995,0,0
243122,1,1,0,9,995,0,0
243123,1,1,0,9,75,0,0
243124,1,2,0,9,995,0,0
243125,1,1,0,9,995,0,0
243126,1,1,0,9,124,0,0
243127,1,1,0,9,11,0,0
243128,1,2,0,9,995,0,0
243129,1,2,0,9,995,0,0
243130,1,1,0,9,995,0,0
243131,1,1,0,4,995,0,0
243132,1,2,0,9,995,0,0
243133,1,1,0,9,995,0,0
243134,1,1,0,9,995,0,0
243135,1,1,0,9,1,0,0
243136,1,2,0,9,995,0,0
243137,1,2,0,9,995,0,0
243138,1,2,0,9,120,0,0
243139,1,2,0,9,995,0,0
243140,1,1,0,9,39,0,0
243141,1,2,0,9,995,0,0
243142,3,1,0,9,995,0,0
243143,1,2,0,9,118,0,0
243144,1,2,0,9,995,0,0
243145,1,1,0,9,995,0,0
243146,3,1,0,9,995,0,0
243147,1,1,0,9,101,0,0
243148,1,1,0,9,1,0,0
243149,1,1,0,9,995,0,0
243150,1,2,0,9,995,0,0
243151,1,1,0,9,995,0,0
243152,3,2,0,9,995,0,0
243153,3,2,0,9,995,0,0
243154,1,1,0,9,995,0,0
243155,1,2,0,9,995,0,0
243156,1,1,0,9,108,0,0
243157,1,1,0,9,91,0,0
243158,1,2,0,9,995,0,0
243159,1,1,0,9,91,0,0
243160,1,2,0,9,995,0,0
243161,1,1,0,9,995,0,0
243162,1,1,0,2,995,0,0
243163,1,1,0,9,995,0,0
243164,1,1,0,9,79,0,0
243165,3,2,0,9,995,0,0
243166,3,2,0,9,29,0,0
243167,1,1,0,9,11,0,0
243168,1,1,0,9,1,0,0
243169,1,1,0,9,995,0,0
243170,1,2,0,9,995,0,0
243171,3,2,0,9,995,0,0
243172,1,1,0,9,995,0,0
243173,1,2,0,9,995,0,0
243174,1,1,0,9,995,0,0
243175,1,1,0,9,995,0,0
243176,1,1,0,9,11,0,0
243177,1,2,0,9,118,0,0
243178,1,1,0,9,995,0,0
243179,1,2,0,9,995,0,0
243180,1,1,0,9,5,0,0
243181,1,1,0,9,93,0,0
243182,1,1,0,9,995,0,0
243183,1,1,0,9,995,0,0
243184,1,1,0,9,995,0,0
243185,1,1,0,9,1,0,0
243186,1,1,0,9,1,0,0
243187,1,2,0,9,113,0,0
243188,1,1,0,9,113,0,0
243189,1,1,0,9,100,0,0
243190,1,1,0,9,995,0,1
243191,3,2,0,9,995,0,0
243192,1,1,0,9,995,0,0
243193,1,2,0,9,995,0,0
243194,1,1,0,9,75,0,0
243195,1,2,0,9,995,0,0
243196,1,1,0,9,995,0,0
243197,1,1,0,9,995,0,0
243198,1,2,0,9,995,0,0
243199,1,2,0,9,995,0,0
243200,1,1,0,9,1,0,0
243201,1,1,0,6,91,0,0
243202,3,1,0,9,995,0,0
243203,1,2,0,9,995,0,0
243204,1,2,0,9,995,0,0
243205,1,2,0,9,995,0,0
243206,1,1,0,9,1,0,0
243207,1,2,0,9,1,0,0
243208,1,2,0,9,995,0,0
243209,1,1,0,9,995,0,0
243210,1,1,0,9,995,0,0
243211,1,1,0,9,995,0,1
243212,2,1,0,9,42,0,0
243213,1,1,0,9,1,0,0
243214,1,2,0,9,995,0,0
243215,1,1,0,9,113,0,0
243216,1,1,0,9,11,0,0
243217,1,1,0,9,75,0,0
243218,1,1,0,9,995,0,0
243219,1,2,0,9,995,0,0
243220,2,1,0,9,102,0,0
243221,1,2,0,9,995,0,0
243222,1,2,0,9,995,0,0
243223,1,2,0,9,995,0,0
243224,1,2,0,9,995,0,0
243225,1,2,0,9,125,0,0
243226,1,2,0,9,995,0,0
243227,1,1,0,9,5,0,0
243228,1,1,0,9,1,0,9
243229,3,1,0,9,1,0,0
243230,1,1,0,3,995,0,0
243231,1,2,0,9,995,0,0
243232,1,1,0,9,5,0,9
243233,1,1,0,9,1,0,0
243234,1,2,0,9,995,0,0
243235,1,1,0,9,995,0,0
243236,1,1,0,9,116,0,0
243237,3,2,0,9,995,0,0
243238,1,2,0,9,995,0,0
243239,1,1,0,9,995,0,0
243240,1,1,0,9,1,0,0
243241,1,1,0,9,995,0,0
243242,1,2,0,9,995,0,0
243243,1,2,0,9,995,0,0
243244,1,1,0,9,995,0,0
243245,3,1,0,9,995,0,0
243246,1,2,0,9,995,0,0
243247,1,2,0,9,995,0,0
243248,1,2,0,9,995,0,0
243249,1,1,0,9,75,0,0
243250,1,2,0,9,995,0,0
243251,1,2,0,9,995,0,0
243252,1,2,0,9,995,0,0
243253,3,2,0,9,995,0,0
243254,1,1,0,9,1,0,0
243255,1,2,0,9,995,0,0
243256,1,1,0,9,91,0,0
243257,1,2,0,9,995,0,0
243258,1,1,0,9,995,0,0
243259,2,2,0,9,118,0,0
243260,1,1,0,9,75,0,0
243261,1,2,0,9,995,0,0
243262,1,1,0,9,995,0,0
243263,1,1,0,9,5,0,0
243264,1,2,0,9,995,0,0
243265,1,1,0,9,18,0,0
243266,1,1,0,9,995,0,0
243267,1,2,0,9,118,0,0
243268,1,2,0,9,995,0,0
243269,1,2,0,4,995,0,0
243270,1,2,0,9,995,0,0
243271,1,1,0,9,1,0,0
243272,1,1,0,9,995,0,0
243273,1,1,0,9,1,0,0
243274,1,1,0,9,1,0,0
243275,3,2,0,9,26,0,0
243276,1,2,0,9,995,0,0
243277,1,1,0,9,124,0,0
243278,2,1,0,9,995,0,0
243279,1,1,0,9,5,0,0
243280,3,2,0,9,995,0,0
243281,3,2,0,9,23,0,0
243282,1,1,0,9,995,0,0
243283,1,1,0,9,995,0,0
243284,1,1,0,9,1,0,0
243285,1,1,0,9,995,0,0
243286,3,2,0,9,995,0,0
243287,1,1,0,9,5,0,0
243288,1,2,0,9,995,0,0
243289,1,2,0,9,125,0,0
243290,1,1,0,9,995,0,1
243291,1,2,0,9,995,0,0
243292,1,2,0,9,995,0,0
243293,1,2,0,9,119,0,0
243294,1,2,0,9,995,0,0
243295,1,1,0,9,995,0,0
243296,1,2,0,9,995,0,0
243297,1,2,0,9,995,0,0
243298,1,1,0,9,995,0,0
243299,1,1,0,9,995,0,0
243300,1,2,0,9,995,0,0
243301,1,2,0,9,995,0,0
243302,1,2,0,9,995,0,0
243303,1,1,0,9,995,0,0
243304,1,1,0,9,1,0,0
243305,3,2,0,9,995,0,0
243306,1,2,0,9,995,0,0
243307,1,1,0,9,75,0,0
243308,1,2,0,9,995,0,0
243309,3,2,0,9,995,0,0
243310,1,1,0,9,995,0,0
243311,1,2,0,9,995,0,0
243312,1,1,0,9,995,0,0
243313,1,2,0,9,995,0,0
243314,1,2,0,9,131,0,0
243315,1,2,0,9,995,0,0
243316,1,1,0,9,90,0,0
243317,3,2,0,9,1,0,0
243318,1,2,0,9,995,0,0
243319,1,2,18,9,995,0,0
243320,1,1,0,9,100,0,0
243321,1,2,0,9,995,0,0
243322,1,2,0,9,995,0,0
243323,1,1,0,9,995,0,0
243324,1,1,0,9,995,0,0
243325,1,2,0,9,995,0,0
243326,1,2,0,9,995,0,0
243327,1,2,0,9,995,0,0
243328,1,1,0,9,1,0,0
243329,1,2,0,9,995,0,0
243330,1,1,0,9,1,0,0
243331,1,1,0,9,5,0,0
243332,3,2,0,9,995,0,0
243333,1,2,0,9,995,0,0
243334,1,2,0,9,995,0,0
243335,1,2,17,9,995,0,0
243336,1,1,0,9,127,0,0
243337,3,1,0,9,1,0,0
243338,1,1,0,9,995,0,0
243339,1,1,0,9,995,0,0
243340,1,1,0,9,119,0,0
243341,1,1,0,9,43,0,0
243342,3,2,0,9,995,0,0
243343,1,1,0,9,1,0,0
243344,1,1,0,9,995,0,0
243345,1,1,0,9,125,0,0
243346,2,2,0,9,995,0,0
243347,1,2,0,9,95,0,0
243348,1,2,0,9,995,0,0
243349,1,2,0,9,995,0,0
243350,3,2,0,9,995,0,0
243351,3,2,0,9,995,0,0
243352,2,2,0,9,995,0,0
243353,1,1,0,9,995,0,0
243354,1,2,0,9,995,0,0
243355,1,2,0,9,995,0,0
243356,1,2,0,9,995,0,0
243357,1,2,0,9,995,0,0
243358,1,2,24,9,131,0,0
243359,1,1,0,9,995,0,0
243360,1,2,0,9,995,0,0
243361,1,1,0,9,995,0,0
243362,1,2,0,9,995,0,0
243363,1,1,0,9,5,0,0
243364,1,1,0,9,995,0,0
243365,1,2,0,9,995,0,0
243366,1,1,0,9,5,0,0
243367,1,1,0,9,124,0,0
243368,1,1,0,9,995,0,0
243369,1,1,0,9,11,0,0
243370,1,1,0,9,5,0,0
243371,1,2,0,9,995,0,0
243372,3,1,0,9,995,0,0
243373,1,1,0,9,11,0,0
243374,1,1,0,9,95,0,0
243375,1,2,0,9,995,0,0
243376,1,1,0,9,11,0,0
243377,1,2,0,9,995,0,0
243378,1,1,0,9,11,0,0
243379,2,1,0,6,129,0,0
243380,1,1,0,9,995,0,0
243381,1,2,0,9,995,0,0
243382,1,2,0,9,995,0,0
243383,1,2,0,9,995,0,0
243384,1,2,0,9,118,0,0
243385,1,1,0,9,125,0,0
243386,1,1,0,9,995,0,0
243387,1,1,0,9,124,0,0
243388,1,2,0,9,995,0,0
243389,1,1,0,9,75,0,0
243390,1,2,0,9,995,0,0
243391,1,2,0,4,995,0,0
243392,1,1,0,9,11,0,0
243393,1,1,0,9,75,0,0
243394,1,1,0,9,995,0,0
243395,1,1,0,9,1,0,0
243396,1,2,0,9,995,0,0
243397,1,1,0,9,39,0,0
243398,1,1,0,9,995,0,0
243399,1,1,0,9,995,0,0
243400,1,2,0,9,995,0,0
243401,1,1,0,9,995,0,0
243402,1,2,0,9,995,0,0
243403,1,2,0,9,995,0,0
243404,1,2,0,9,1,0,0
243405,1,2,0,9,120,0,0
243406,1,1,0,9,58,0,0
243407,1,2,0,9,995,0,0
243408,1,2,0,9,995,0,0
243409,3,1,0,9,1,0,0
243410,1,2,0,9,995,0,0
243411,1,2,0,9,995,0,0
243412,1,2,0,9,75,0,0
243413,1,1,0,9,995,0,0
243414,1,2,0,9,995,0,0
243415,1,1,0,2,75,0,0
243416,1,1,0,9,99,0,0
243417,1,1,0,9,995,0,0
243418,1,2,0,9,995,0,0
243419,1,2,0,9,118,0,0
243420,1,1,0,9,995,0,0
243421,1,2,0,9,995,0,0
243422,1,2,0,9,995,0,0
243423,1,1,0,9,995,0,0
243424,1,1,0,9,995,0,0
243425,1,1,0,9,995,0,0
243426,1,2,0,9,118,0,0
243427,1,1,0,9,995,0,0
243428,1,1,0,9,119,0,0
243429,1,1,0,9,995,0,9
243430,1,2,0,9,995,0,0
243431,1,1,0,9,995,0,0
243432,1,1,0,9,995,0,0
243433,1,1,0,9,1,0,0
243434,1,1,0,9,11,0,0
243435,1,2,0,9,995,0,0
243436,1,1,0,9,75,0,0
243437,1,1,0,9,4,0,0
243438,3,1,0,9,995,0,0
243439,1,1,0,9,11,0,0
243440,1,1,0,9,1,0,0
243441,1,1,0,9,130,0,0
243442,1,2,0,9,995,0,0
243443,1,2,0,9,93,0,0
243444,1,2,0,9,995,0,0
243445,1,1,0,9,120,0,0
243446,1,1,0,9,995,0,0
243447,1,1,0,9,11,0,0
243448,3,1,0,9,995,0,0
243449,3,1,0,9,995,0,0
243450,1,2,0,9,995,0,0
243451,1,2,0,9,90,0,0
243452,3,2,0,9,995,0,0
243453,1,2,0,9,125,0,0
243454,1,2,0,9,995,0,0
243455,1,1,0,9,995,0,0
243456,1,1,0,9,995,0,0
243457,1,1,0,0,5,0,0
243458,1,1,0,9,1,0,0
243459,1,1,0,9,1,0,0
243460,3,2,0,9,995,0,0
243461,1,1,0,9,11,0,0
243462,1,2,0,9,995,0,0
243463,1,2,0,9,995,0,0
243464,1,1,0,9,75,0,0
243465,3,2,0,9,995,0,0
243466,1,2,0,9,124,0,0
243467,1,2,0,9,995,0,0
243468,1,1,0,9,1,0,0
243469,1,1,0,9,995,0,0
243470,1,2,0,9,995,0,0
243471,1,2,0,9,110,0,0
243472,1,2,0,9,995,0,0
243473,1,1,0,9,995,0,0
243474,1,2,0,9,995,0,0
243475,1,1,0,9,35,0,0
243476,1,2,0,9,125,0,0
243477,1,1,0,9,11,0,0
243478,1,2,0,4,95,0,0
243479,1,1,0,9,995,0,0
243480,1,2,0,9,995,0,0
243481,1,1,0,9,90,0,0
243482,1,2,0,9,995,0,0
243483,1,1,0,9,1,0,0
243484,1,1,0,9,39,0,0
243485,1,1,0,9,100,0,0
243486,3,1,0,9,995,0,0
243487,1,1,0,9,995,0,0
243488,1,2,0,9,995,0,0
243489,1,1,0,9,126,0,0
243490,1,2,0,9,118,0,0
243491,1,2,0,9,118,0,0
243492,2,2,0,6,995,0,0
243493,1,1,0,9,995,0,0
243494,1,1,0,9,999,0,0
243495,1,2,0,9,995,0,0
243496,1,2,0,9,998,0,0
243497,3,1,0,9,995,0,0
243498,1,1,0,9,1,0,0
243499,1,2,0,9,995,0,0
243500,1,1,0,9,995,0,0
243501,1,1,0,9,995,0,0
243502,1,2,0,9,995,0,0
243503,1,2,0,9,995,0,0
243504,1,2,0,9,995,0,0
243505,1,1,0,9,995,0,0
243506,1,1,0,9,995,0,0
243507,1,2,0,9,995,0,0
243508,3,2,0,9,995,0,0
243509,1,1,0,2,995,0,0
243510,1,2,0,9,995,0,0
243511,1,1,0,9,79,0,0
243512,1,2,0,9,995,0,0
243513,1,2,0,9,125,0,0
243514,1,1,0,9,995,0,0
243515,1,1,0,2,995,0,0
243516,1,2,0,9,995,0,0
243517,1,2,0,9,995,0,0
243518,1,2,0,9,995,0,0
243519,1,2,0,9,1,0,0
243520,3,1,0,9,11,0,0
243521,1,2,0,9,119,0,0
243522,1,2,0,9,995,0,0
243523,1,2,0,9,995,0,0
243524,1,1,0,9,58,0,0
243525,1,2,0,9,995,0,0
243526,3,2,0,9,995,0,0
243527,1,2,0,9,995,0,0
243528,3,2,0,9,995,0,0
243529,1,1,0,9,1,0,0
243530,1,1,0,9,102,0,0
243531,1,2,0,9,995,0,0
243532,1,1,0,9,995,0,0
243533,1,1,0,9,91,0,9
243534,3,1,0,2,995,0,0
243535,1,1,0,9,113,0,0
243536,1,2,0,9,995,0,0
243537,1,1,0,9,995,0,0
243538,3,2,0,9,995,0,0
243539,1,1,0,9,995,0,0
243540,1,2,0,9,995,0,0
243541,1,2,0,9,118,0,0
243542,1,1,0,9,5,0,0
243543,1,1,0,9,124,0,0
243544,1,2,0,9,995,0,0
243545,1,1,0,9,995,0,0
243546,1,2,0,9,995,0,0
243547,1,2,0,9,995,0,0
243548,1,2,0,9,995,0,0
243549,2,1,0,9,995,0,0
243550,1,2,0,9,995,0,0
243551,1,1,0,9,995,0,0
243552,1,2,0,9,995,0,0
243553,1,2,0,9,995,0,0
243554,1,1,0,9,75,0,0
243555,1,2,0,9,995,0,0
243556,1,2,0,9,118,0,0
243557,1,2,0,9,995,0,0
243558,1,1,0,9,117,0,0
243559,3,1,0,9,1,0,0
243560,1,2,0,9,995,0,0
243561,3,1,0,9,995,0,0
243562,1,1,0,9,102,0,0
243563,1,1,0,9,11,0,0
243564,1,1,0,9,995,0,0
243565,1,1,0,9,995,0,0
243566,1,2,0,9,995,0,0
243567,1,2,0,9,995,0,0
243568,1,1,0,9,995,0,0
243569,1,2,0,9,995,0,0
243570,1,1,0,9,39,0,0
243571,1,1,0,9,995,0,0
243572,3,2,0,9,995,0,0
243573,1,1,0,9,995,0,0
243574,1,2,0,9,995,0,0
243575,3,2,0,9,995,0,0
243576,1,2,0,9,995,0,0
243577,1,1,0,9,995,0,0
243578,1,1,0,9,995,0,0
243579,3,1,0,9,995,0,0
243580,2,1,0,6,129,0,0
243581,1,2,0,9,995,0,0
243582,3,1,0,9,995,0,0
243583,1,2,0,9,995,0,0
243584,1,1,0,9,75,0,0
243585,3,1,0,9,995,0,0
243586,1,2,0,9,101,0,0
243587,1,2,0,9,995,0,0
243588,1,1,0,9,33,0,0
243589,1,2,0,9,1,0,0
243590,1,2,0,9,118,0,0
243591,1,2,0,9,995,0,0
243592,3,1,0,9,995,0,0
243593,1,1,0,9,1,0,0
243594,1,1,0,9,995,0,0
243595,1,2,0,9,102,0,0
243596,1,2,0,9,995,0,0
243597,1,1,0,9,90,0,0
243598,1,2,0,9,995,0,0
243599,1,1,0,9,995,0,0
243600,1,2,0,9,995,0,0
243601,1,1,0,9,995,0,0
243602,1,2,0,9,124,0,0
243603,1,2,0,9,995,0,0
243604,1,2,0,9,995,0,0
243605,1,1,0,9,5,0,0
243606,1,2,0,9,995,0,0
243607,3,2,0,9,995,0,0
243608,1,2,0,9,995,0,0
243609,3,1,0,9,5,0,0
243610,1,1,0,9,122,0,0
243611,1,2,0,9,995,0,0
243612,1,2,0,9,995,0,0
243613,3,1,0,9,995,0,0
243614,2,1,0,9,995,0,0
243615,1,2,0,9,995,0,0
243616,1,2,0,9,995,0,0
243617,2,1,0,9,995,0,0
243618,1,2,28,9,124,1,0
243619,1,1,0,9,75,0,0
243620,1,1,0,9,90,0,0
243621,1,2,0,9,995,0,0
243622,1,1,0,9,11,0,0
243623,1,2,0,9,91,0,0
243624,1,1,0,9,11,0,0
243625,1,2,0,9,995,0,0
243626,1,1,0,9,94,0,0
243627,1,2,0,9,995,0,0
243628,1,2,0,9,995,0,0
243629,1,2,0,9,995,0,0
243630,1,2,0,9,995,0,0
243631,1,1,0,9,130,0,0
243632,1,1,0,9,5,0,0
243633,1,1,0,9,995,0,0
243634,1,1,0,9,995,0,0
243635,3,1,0,9,995,0,0
243636,1,2,0,9,995,0,0
243637,1,2,0,9,102,0,0
243638,3,1,0,9,1,0,0
243639,1,1,0,9,995,0,0
243640,1,2,0,9,995,0,0
243641,1,1,0,9,123,0,0
243642,1,1,0,9,995,0,0
243643,1,2,0,9,101,0,0
243644,1,2,0,9,995,0,0
243645,1,2,0,9,95,0,0
243646,1,1,0,9,995,0,0
243647,3,1,0,9,11,0,0
243648,3,2,0,9,995,0,0
243649,1,1,0,9,995,0,0
243650,1,2,0,9,111,0,0
243651,1,1,0,9,995,0,0
243652,3,1,0,9,11,0,0
243653,1,1,0,9,11,0,0
243654,1,1,0,9,127,0,0
243655,1,1,0,9,11,0,0
243656,3,2,0,9,35,0,0
243657,5,2,0,9,995,0,0
243658,1,1,0,9,995,0,0
243659,1,2,0,9,995,0,0
243660,1,1,0,9,995,0,0
243661,1,2,0,9,995,0,0
243662,1,1,0,9,995,0,0
243663,1,2,0,9,995,0,0
243664,1,1,0,9,1,0,0
243665,3,2,0,9,995,0,0
243666,1,1,0,9,131,0,0
243667,1,1,0,9,995,0,0
243668,3,2,0,9,995,0,0
243669,3,1,0,9,1,0,0
243670,1,2,0,9,995,0,0
243671,1,2,0,9,995,0,0
243672,1,2,0,9,995,0,0
243673,1,1,0,9,995,0,0
243674,1,2,0,9,995,0,0
243675,3,1,0,9,1,0,0
243676,1,1,0,9,11,0,0
243677,1,1,0,9,11,0,0
243678,1,2,0,9,995,0,0
243679,1,2,0,9,995,0,0
243680,1,1,0,9,1,0,0
243681,1,2,0,9,995,0,0
243682,1,1,0,9,995,0,0
243683,1,2,0,9,995,0,0
243684,3,1,0,9,995,0,0
243685,1,1,0,9,5,0,0
243686,1,1,0,9,119,0,0
243687,1,1,0,9,995,0,0
243688,1,1,0,9,995,0,0
243689,1,1,0,9,11,0,0
243690,1,1,0,9,1,0,0
243691,1,1,0,9,124,0,0
243692,1,2,0,9,118,0,0
243693,1,2,0,9,995,0,0
243694,1,1,0,9,995,0,0
243695,1,2,0,9,995,0,0
243696,1,1,0,9,995,0,0
243697,1,1,0,9,995,0,0
243698,1,1,0,9,6,0,0
243699,1,1,0,9,995,0,0
243700,1,2,0,9,995,0,0
243701,1,1,0,9,11,0,0
243702,3,2,0,9,995,0,0
243703,1,1,0,9,11,0,0
243704,3,1,0,9,998,0,0
243705,1,2,0,9,995,0,0
243706,1,2,0,9,995,0,0
243707,3,2,0,9,995,0,0
243708,1,2,0,9,124,0,0
243709,1,1,0,9,5,0,0
243710,1,2,0,9,995,0,0
243711,1,2,0,9,995,0,0
243712,1,2,0,9,995,0,0
243713,1,1,0,9,87,0,0
243714,1,2,0,9,995,0,0
243715,1,1,0,9,995,0,0
243716,1,2,0,3,995,0,0
243717,1,1,0,9,995,0,0
243718,1,1,0,9,995,0,0
243719,1,1,0,9,998,0,0
243720,1,2,0,9,995,0,0
243721,1,1,0,9,995,0,0
243722,1,2,0,9,995,0,0
243723,1,1,0,9,90,0,0
243724,1,2,0,9,995,0,0
243725,1,1,0,9,100,0,0
243726,2,2,0,9,995,0,0
243727,1,1,0,9,42,0,0
243728,1,2,0,9,118,0,0
243729,1,1,0,9,1,0,0
243730,1,1,0,9,91,0,0
243731,1,1,0,9,995,0,0
243732,1,2,0,9,995,0,0
243733,3,2,0,9,995,0,0
243734,1,1,0,9,91,0,0
243735,1,1,0,9,995,0,0
243736,1,1,0,9,5,0,0
243737,1,2,0,9,995,0,0
243738,1,2,0,9,124,0,0
243739,1,2,0,9,995,0,0
243740,1,2,0,9,995,0,0
243741,1,1,0,9,118,0,0
243742,1,1,0,9,1,0,0
243743,1,1,0,9,1,0,0
243744,1,2,0,9,995,0,0
243745,1,1,0,9,995,0,0
243746,1,1,0,9,995,0,0
243747,1,1,0,9,33,0,0
243748,1,1,0,9,995,0,0
243749,1,2,0,9,995,0,0
243750,1,2,0,9,995,0,0
243751,1,2,0,9,119,0,0
243752,1,1,0,9,111,0,0
243753,3,2,0,9,995,0,0
243754,1,2,0,9,995,0,0
243755,3,1,0,9,995,0,0
243756,1,1,0,9,124,0,0
243757,1,1,0,9,995,0,0
243758,1,2,0,9,118,0,0
243759,3,1,0,9,995,0,0
243760,1,2,0,9,995,0,0
243761,1,2,0,9,11,0,0
243762,1,1,0,6,995,0,0
243763,1,1,0,9,995,0,0
243764,1,1,0,9,89,0,0
243765,1,1,0,9,995,0,0
243766,1,1,0,9,995,0,0
243767,1,2,0,9,995,0,0
243768,3,2,0,9,26,0,0
243769,1,1,0,9,995,0,0
243770,1,1,0,9,1,0,0
243771,1,1,0,9,5,0,0
243772,1,1,0,9,995,0,0
243773,3,1,0,9,995,0,0
243774,1,2,0,9,995,0,0
243775,1,2,0,9,119,0,0
243776,1,1,0,9,998,0,0
243777,1,2,0,9,995,0,0
243778,1,1,0,9,129,0,0
243779,2,2,0,9,995,0,0
243780,1,1,0,3,995,0,0
243781,1,1,0,9,5,0,0
243782,1,2,0,9,995,0,0
243783,2,1,0,9,11,0,0
243784,2,1,0,9,995,0,0
243785,2,1,0,9,995,0,0
243786,3,1,0,9,995,0,0
243787,2,1,0,9,131,0,1
243788,1,2,0,9,995,0,0
243789,1,1,0,9,1,0,0
243790,1,2,0,9,995,0,0
243791,1,2,0,9,118,0,0
243792,1,1,0,9,79,0,0
243793,1,1,0,9,995,0,0
243794,1,2,0,9,995,0,0
243795,1,1,0,9,11,0,0
243796,1,2,0,9,995,0,0
243797,1,2,0,9,995,0,0
243798,3,1,0,9,35,0,0
243799,1,1,0,9,995,0,0
243800,1,1,0,9,11,0,0
243801,3,1,0,9,11,0,0
243802,1,2,0,9,995,0,0
243803,1,2,0,9,995,0,0
243804,1,2,0,9,995,0,0
243805,3,1,0,9,1,0,0
243806,1,1,0,9,995,0,0
243807,1,1,0,9,12,0,0
243808,1,1,0,9,131,0,0
243809,1,2,23,9,1,0,0
243810,3,1,0,9,1,0,0
243811,1,1,0,9,1,0,0
243812,3,2,0,9,995,0,0
243813,1,2,0,9,995,0,0
243814,1,1,0,9,995,0,0
243815,1,2,0,9,118,0,0
243816,1,1,0,9,995,0,0
243817,3,2,0,9,995,0,0
243818,1,2,0,9,995,0,0
243819,1,2,0,9,995,0,0
243820,1,1,0,9,75,0,0
243821,1,1,0,9,995,0,0
243822,3,2,0,9,995,0,0
243823,1,2,0,9,995,0,0
243824,1,2,0,9,995,0,0
243825,1,1,0,9,11,0,0
243826,1,1,0,9,58,0,0
243827,1,2,0,9,995,0,0
243828,1,2,0,9,124,0,0
243829,5,2,0,9,91,0,0
243830,1,1,0,9,995,0,0
243831,1,2,0,9,995,0,0
243832,1,1,0,9,11,0,0
243833,1,2,0,9,995,0,0
243834,1,2,0,9,995,0,0
243835,1,2,0,9,995,0,0
243836,2,1,0,9,11,0,0
243837,1,1,0,2,995,0,0
243838,1,1,0,9,995,0,0
243839,1,1,0,9,84,0,0
243840,1,1,0,9,5,0,0
243841,3,1,0,9,995,0,0
243842,1,1,0,2,995,0,0
243843,1,1,0,9,79,0,0
243844,1,1,0,9,110,0,0
243845,1,1,0,9,90,0,9
243846,3,1,0,9,995,0,0
243847,1,2,0,9,995,0,0
243848,1,2,0,9,119,0,0
243849,1,1,0,9,12,0,0
