ID,F37,F41,F3,F13,F18,F23,F30
243203,1,2,4,1,1,0,2
243204,1,2,200,1,1,1,2
243205,1,2,4,1,0,0,9
243206,1,1,48,1,0,2,2
243207,1,2,48,2,0,1,3
243208,1,2,6,2,0,1,9
243209,1,1,4,1,0,1,1
243210,1,1,4,1,1,0,9
243211,1,1,4,1,0,1,1
243212,2,1,48,1,0,2,1
243213,1,1,200,2,1,2,1
243214,1,2,4,1,0,0,9
243215,1,1,39,1,0,2,2
243216,1,1,48,1,1,2,2
243217,1,1,48,1,0,2,2
243218,1,1,4,1,1,0,2
243219,1,2,28,1,0,1,3
243220,2,1,36,1,0,2,3
243221,1,2,4,1,1,1,2
243222,1,2,4,1,0,0,1
243223,1,2,4,2,0,0,9
243224,1,2,4,1,0,1,2
243225,1,2,6,1,0,1,1
243226,1,2,4,1,0,0,2
243227,1,1,48,1,0,2,2
243228,1,1,4,2,1,2,2
243229,3,1,4,2,0,2,2
243230,1,1,4,1,1,1,1
243231,1,2,4,1,0,0,9
243232,1,1,4,1,0,2,2
243233,1,1,40,2,0,2,2
243234,1,2,200,1,1,1,2
243235,1,1,4,1,1,1,2
243236,1,1,4,1,1,2,2
243237,3,2,4,1,0,1,2
243238,1,2,5,2,0,0,2
243239,1,1,4,1,0,2,2
243240,1,1,4,2,0,2,1
243241,1,1,44,1,0,1,3
243242,1,2,4,1,0,0,2
243243,1,2,6,1,0,0,4
243244,1,1,35,1,0,0,1
243245,3,1,4,1,0,1,2
243246,1,2,48,1,0,1,2
243247,1,2,200,1,1,1,2
243248,1,2,4,1,1,1,2
243249,1,1,20,1,0,2,2
243250,1,2,4,1,0,0,9
243251,1,2,4,1,0,0,9
243252,1,2,200,1,1,1,9
243253,3,2,4,2,0,1,2
243254,1,1,4,1,1,2,2
243255,1,2,4,1,1,0,9
243256,1,1,19,1,0,2,1
243257,1,2,4,1,0,1,2
243258,1,1,4,1,0,0,2
243259,2,2,48,1,0,2,2
243260,1,1,200,1,1,2,2
243261,1,2,36,1,0,1,2
243262,1,1,200,1,1,1,2
243263,1,1,200,1,1,2,1
243264,1,2,4,1,0,1,1
243265,1,1,4,1,1,2,2
243266,1,1,457,1,0,1,2
243267,1,2,42,1,0,2,3
243268,1,2,36,1,0,1,9
243269,1,2,25,1,0,0,9
243270,1,2,22,1,0,1,2
243271,1,1,200,1,1,1,1
243272,1,1,4,2,0,0,9
243273,1,1,29,1,0,1,3
243274,1,1,48,1,0,2,3
243275,3,2,4,2,0,2,2
243276,1,2,29,2,0,1,1
243277,1,1,40,1,0,2,2
243278,2,1,40,1,0,1,3
243279,1,1,48,1,0,2,2
243280,3,2,4,1,1,1,1
243281,3,2,4,2,0,2,2
243282,1,1,4,1,1,0,2
243283,1,1,4,1,0,0,2
243284,1,1,6,2,0,2,2
243285,1,1,29,1,0,1,2
243286,3,2,4,1,0,1,9
243287,1,1,200,1,1,1,1
243288,1,2,40,1,0,0,3
243289,1,2,35,1,0,0,3
243290,1,1,29,1,1,1,2
243291,1,2,4,1,1,0,1
243292,1,2,4,1,1,0,9
243293,1,2,40,1,0,2,3
243294,1,2,200,1,1,1,2
243295,1,1,40,1,0,1,9
243296,1,2,4,1,1,1,2
243297,1,2,4,1,1,0,9
243298,1,1,4,1,0,0,2
243299,1,1,4,1,1,1,2
243300,1,2,200,1,1,1,2
243301,1,2,4,1,0,0,2
243302,1,2,6,1,0,1,2
243303,1,1,4,2,0,1,1
243304,1,1,48,2,1,2,3
243305,3,2,4,2,0,0,2
243306,1,2,19,1,0,1,2
243307,1,1,48,1,0,1,2
243308,1,2,4,1,1,0,2
243309,3,2,35,1,0,0,9
243310,1,1,4,1,0,0,1
243311,1,2,4,1,0,0,1
243312,1,1,4,2,0,0,2
243313,1,2,42,1,0,1,2
243314,1,2,20,1,0,2,1
243315,1,2,48,1,0,1,3
243316,1,1,5,1,0,2,2
243317,3,2,4,2,0,2,2
243318,1,2,4,1,0,0,9
243319,1,2,48,1,0,1,3
243320,1,1,35,1,0,2,2
243321,1,2,4,1,0,0,2
243322,1,2,48,1,0,1,3
243323,1,1,4,1,0,0,2
243324,1,1,4,1,0,0,1
243325,1,2,200,1,1,1,1
243326,1,2,5,1,0,1,9
243327,1,2,47,1,0,1,2
243328,1,1,200,2,1,2,2
243329,1,2,4,1,0,0,9
243330,1,1,27,1,0,2,1
243331,1,1,4,1,1,2,2
243332,3,2,4,2,1,0,1
243333,1,2,4,1,1,1,2
243334,1,2,36,2,0,0,9
243335,1,2,20,1,0,1,2
243336,1,1,23,1,0,2,3
243337,3,1,4,2,0,2,2
243338,1,1,28,1,0,1,1
243339,1,1,4,1,1,0,9
243340,1,1,5,1,0,2,1
243341,1,1,4,1,0,2,2
243342,3,2,4,2,0,0,9
243343,1,1,48,2,0,2,3
243344,1,1,28,1,0,0,3
243345,1,1,55,1,0,2,1
243346,2,2,48,1,0,1,2
243347,1,2,30,1,0,2,2
243348,1,2,4,1,0,1,2
243349,1,2,42,1,0,1,2
243350,3,2,4,2,0,1,2
243351,3,2,4,2,1,0,2
243352,2,2,48,1,0,1,3
243353,1,1,4,1,0,0,1
243354,1,2,40,1,0,1,3
243355,1,2,29,1,0,1,1
243356,1,2,4,1,1,1,2
243357,1,2,4,2,1,0,1
243358,1,2,4,1,0,2,1
243359,1,1,35,1,1,1,2
243360,1,2,49,2,0,1,2
243361,1,1,26,1,0,1,4
243362,1,2,30,1,0,2,2
243363,1,1,200,1,1,2,2
243364,1,1,4,1,0,0,2
243365,1,2,49,1,0,1,3
243366,1,1,35,1,0,2,2
243367,1,1,30,1,0,2,3
243368,1,1,4,1,1,0,2
243369,1,1,4,1,0,2,2
243370,1,1,200,1,1,2,2
243371,1,2,5,1,0,1,2
243372,3,1,4,2,0,0,2
243373,1,1,20,1,1,2,2
243374,1,1,48,1,0,2,1
243375,1,2,200,1,1,1,1
243376,1,1,4,1,1,2,9
243377,1,2,35,1,0,0,9
243378,1,1,4,1,1,2,2
243379,2,1,1,1,0,2,2
243380,1,1,13,1,0,1,2
243381,1,2,40,1,0,0,3
243382,1,2,6,1,1,1,2
243383,1,2,4,1,0,1,2
243384,1,2,18,1,0,2,3
243385,1,1,46,1,0,2,2
243386,1,1,42,1,0,0,9
243387,1,1,20,1,0,2,3
243388,1,2,39,1,0,1,3
243389,1,1,30,1,0,2,3
243390,1,2,4,1,0,0,2
243391,1,2,15,1,0,0,2
243392,1,1,21,1,0,2,1
243393,1,1,5,1,0,2,2
243394,1,1,39,1,0,1,3
243395,1,1,20,1,0,2,3
243396,1,2,40,1,0,1,3
243397,1,1,4,1,0,2,1
243398,1,1,4,1,0,0,9
243399,1,1,4,1,0,0,9
243400,1,2,4,1,0,1,2
243401,1,1,19,1,0,1,3
243402,1,2,31,1,0,1,1
243403,1,2,4,1,1,1,2
243404,1,2,200,1,1,2,2
243405,1,2,40,1,0,2,9
243406,1,1,6,1,0,2,3
243407,1,2,4,2,0,0,2
243408,1,2,4,1,0,1,2
243409,3,1,4,2,0,2,2
243410,1,2,4,1,1,0,1
243411,1,2,4,1,2,0,2
243412,1,2,4,1,0,2,2
243413,1,1,4,1,1,0,9
243414,1,2,53,2,0,1,1
243415,1,1,48,1,0,2,2
243416,1,1,25,1,0,2,3
243417,1,1,48,1,0,0,9
243418,1,2,200,1,1,1,2
243419,1,2,4,1,0,2,2
243420,1,1,40,2,0,0,9
243421,1,2,4,1,1,0,9
243422,1,2,200,1,1,1,2
243423,1,1,4,1,1,0,1
243424,1,1,48,1,0,1,1
243425,1,1,4,2,0,0,1
243426,1,2,53,1,0,1,2
243427,1,1,4,1,1,0,9
243428,1,1,4,1,0,2,9
243429,1,1,6,1,0,1,2
243430,1,2,4,1,0,1,2
243431,1,1,4,1,0,1,2
243432,1,1,4,1,0,0,2
243433,1,1,29,2,0,2,1
243434,1,1,19,1,0,2,2
243435,1,2,4,1,0,0,9
243436,1,1,200,1,1,2,2
243437,1,1,200,1,1,2,2
243438,3,1,4,2,0,2,2
243439,1,1,4,1,1,2,2
243440,1,1,200,1,1,2,1
243441,1,1,19,1,0,2,3
243442,1,2,46,1,0,1,3
243443,1,2,200,1,1,2,2
243444,1,2,36,1,0,1,1
243445,1,1,17,1,0,2,3
243446,1,1,4,1,1,0,1
243447,1,1,39,1,0,2,1
243448,3,1,4,2,0,0,9
243449,3,1,4,2,0,0,1
243450,1,2,48,1,0,2,2
243451,1,2,40,1,0,2,2
243452,3,2,4,2,0,0,1
243453,1,2,29,1,0,2,2
243454,1,2,40,2,0,0,3
243455,1,1,4,1,1,0,9
243456,1,1,4,1,0,1,1
243457,1,1,27,1,0,2,2
243458,1,1,41,2,0,2,3
243459,1,1,40,2,0,2,3
243460,3,2,35,1,0,1,9
243461,1,1,48,1,0,2,2
243462,1,2,4,1,0,0,9
243463,1,2,42,1,0,1,3
243464,1,1,200,1,1,2,2
243465,3,2,4,1,1,1,1
243466,1,2,29,1,0,2,2
243467,1,2,4,1,1,0,9
243468,1,1,5,1,0,2,2
243469,1,1,4,1,0,0,9
243470,1,2,48,2,0,0,9
243471,1,2,48,1,0,2,2
243472,1,2,4,1,0,0,3
243473,1,1,4,1,0,0,2
243474,1,2,4,1,0,1,2
243475,1,1,5,1,0,2,2
243476,1,2,55,1,0,2,2
243477,1,1,29,1,0,2,2
243478,1,2,40,1,0,2,1
243479,1,1,4,1,0,0,2
243480,1,2,20,1,0,1,2
243481,1,1,18,1,0,2,3
243482,1,2,4,1,0,0,2
243483,1,1,200,1,1,2,2
243484,1,1,20,1,0,2,2
243485,1,1,48,1,0,2,3
243486,3,1,4,2,0,1,1
243487,1,1,4,1,0,1,2
243488,1,2,4,1,0,0,2
243489,1,1,4,1,0,2,1
243490,1,2,4,1,1,2,2
243491,1,2,4,1,1,1,2
243492,2,2,48,1,0,1,3
243493,1,1,40,1,0,1,9
243494,1,1,150,1,0,1,2
243495,1,2,55,1,0,1,9
243496,1,2,19,1,0,2,2
243497,3,1,49,2,0,0,9
243498,1,1,40,1,0,2,3
243499,1,2,29,1,0,0,3
243500,1,1,4,1,1,0,2
243501,1,1,4,1,1,2,9
243502,1,2,200,1,1,1,1
243503,1,2,5,1,0,1,3
243504,1,2,4,2,1,0,2
243505,1,1,4,1,1,0,9
243506,1,1,4,1,0,0,2
243507,1,2,4,1,0,0,9
243508,3,2,4,2,0,1,2
243509,1,1,4,1,0,0,1
243510,1,2,30,1,0,0,2
243511,1,1,40,1,0,2,3
243512,1,2,4,2,0,0,2
243513,1,2,26,1,0,2,2
243514,1,1,40,1,0,0,3
243515,1,1,200,1,1,1,2
243516,1,2,4,2,1,0,2
243517,1,2,40,1,0,1,3
243518,1,2,200,2,1,1,1
243519,1,2,40,2,0,1,9
243520,3,1,35,1,0,2,1
243521,1,2,42,1,0,2,1
243522,1,2,35,1,0,1,9
243523,1,2,200,1,1,1,2
243524,1,1,4,1,1,2,1
243525,1,2,4,1,0,0,2
243526,3,2,4,1,0,1,2
243527,1,2,410,1,0,1,2
243528,3,2,4,2,0,1,1
243529,1,1,29,2,0,2,1
243530,1,1,48,1,0,2,3
243531,1,2,35,1,1,1,9
243532,1,1,4,2,0,1,1
243533,1,1,48,1,0,2,2
243534,3,1,4,1,0,1,2
243535,1,1,48,2,0,1,2
243536,1,2,27,1,0,1,2
243537,1,1,29,1,0,1,2
243538,3,2,4,2,0,1,2
243539,1,1,4,1,0,0,9
243540,1,2,20,1,0,1,1
243541,1,2,4,1,0,2,1
243542,1,1,434,1,1,2,2
243543,1,1,38,1,0,2,1
243544,1,2,4,2,0,0,2
243545,1,1,4,2,0,0,9
243546,1,2,31,1,0,1,3
243547,1,2,4,1,0,0,9
243548,1,2,29,1,0,0,3
243549,2,1,40,2,0,1,2
243550,1,2,40,2,0,1,2
243551,1,1,36,1,0,1,2
243552,1,2,36,1,0,1,2
243553,1,2,200,1,1,1,2
243554,1,1,450,1,0,2,1
243555,1,2,200,1,1,1,1
243556,1,2,200,1,1,2,1
243557,1,2,421,1,0,1,2
243558,1,1,4,1,1,2,2
243559,3,1,4,2,0,2,1
243560,1,2,26,1,0,1,2
243561,3,1,4,2,0,0,1
243562,1,1,4,2,1,2,1
243563,1,1,4,1,0,2,2
243564,1,1,5,1,0,1,3
243565,1,1,36,1,0,0,2
243566,1,2,200,1,1,1,4
243567,1,2,27,1,0,1,9
243568,1,1,410,1,0,1,1
243569,1,2,27,2,0,1,1
243570,1,1,16,1,0,2,3
243571,1,1,48,1,0,1,3
243572,3,2,4,1,0,1,2
243573,1,1,4,1,0,1,1
243574,1,2,4,1,0,0,2
243575,3,2,4,2,0,0,9
243576,1,2,36,2,0,1,3
243577,1,1,4,1,0,1,2
243578,1,1,17,1,0,1,2
243579,3,1,4,2,0,0,2
243580,2,1,13,1,0,2,2
243581,1,2,4,1,0,1,1
243582,3,1,4,2,0,0,2
243583,1,2,48,1,0,1,2
243584,1,1,200,1,1,2,1
243585,3,1,4,1,1,1,1
243586,1,2,40,1,0,2,2
243587,1,2,4,1,0,0,2
243588,1,1,35,1,0,2,3
243589,1,2,42,1,0,2,3
243590,1,2,200,1,1,2,9
243591,1,2,4,1,0,0,9
243592,3,1,4,2,0,0,9
243593,1,1,4,2,1,2,2
243594,1,1,40,2,0,0,2
243595,1,2,48,1,0,2,2
243596,1,2,21,1,0,1,2
243597,1,1,110,1,2,2,2
243598,1,2,29,1,0,1,3
243599,1,1,4,1,0,0,1
243600,1,2,200,1,1,1,2
243601,1,1,4,1,0,0,2
243602,1,2,35,1,0,2,2
243603,1,2,8,1,0,1,1
243604,1,2,40,2,0,0,9
243605,1,1,4,1,1,2,2
243606,1,2,4,1,1,0,1
243607,3,2,6,2,0,1,2
243608,1,2,19,1,0,1,2
243609,3,1,4,2,0,2,1
243610,1,1,200,1,1,2,2
243611,1,2,4,1,0,0,9
243612,1,2,4,1,0,0,1
243613,3,1,6,2,0,1,2
243614,2,1,5,1,0,0,2
243615,1,2,4,1,1,1,1
243616,1,2,4,1,1,1,2
243617,2,1,40,1,0,0,3
243618,1,2,300,1,4,1,3
243619,1,1,150,1,0,1,1
243620,1,1,29,1,0,2,2
243621,1,2,21,1,0,1,2
243622,1,1,34,1,0,2,2
243623,1,2,5,2,0,2,2
243624,1,1,4,1,0,2,2
243625,1,2,4,1,1,0,9
243626,1,1,40,1,0,2,3
243627,1,2,4,1,0,0,1
243628,1,2,8,2,0,0,9
243629,1,2,200,1,1,1,2
243630,1,2,40,1,0,1,3
243631,1,1,48,1,1,2,9
243632,1,1,21,1,0,2,2
243633,1,1,4,1,0,1,2
243634,1,1,5,1,0,0,9
243635,3,1,4,2,0,0,9
243636,1,2,35,1,1,1,2
243637,1,2,29,1,0,2,3
243638,3,1,4,2,1,2,2
243639,1,1,48,1,0,1,2
243640,1,2,4,1,0,0,2
243641,1,1,48,1,0,2,2
243642,1,1,4,1,0,0,9
243643,1,2,40,1,0,2,3
243644,1,2,4,1,0,1,3
243645,1,2,4,1,0,2,1
243646,1,1,4,2,0,0,9
243647,3,1,4,1,0,2,2
243648,3,2,4,2,0,1,1
243649,1,1,4,1,1,0,2
243650,1,2,48,1,0,2,2
243651,1,1,4,1,1,0,2
243652,3,1,4,1,1,2,1
243653,1,1,47,1,0,2,3
243654,1,1,425,1,0,2,2
243655,1,1,4,1,1,2,1
243656,3,2,4,1,1,2,1
243657,5,2,6,1,0,0,2
243658,1,1,4,1,0,1,1
243659,1,2,200,1,1,1,2
243660,1,1,4,1,1,0,2
243661,1,2,18,1,0,0,3
243662,1,1,46,1,0,0,2
243663,1,2,5,1,0,1,2
243664,1,1,4,1,0,2,2
243665,3,2,4,1,0,1,1
243666,1,1,47,1,0,1,2
243667,1,1,4,1,0,0,2
243668,3,2,4,2,0,0,9
243669,3,1,4,2,0,2,2
243670,1,2,200,1,1,1,2
243671,1,2,4,1,0,0,2
243672,1,2,17,1,0,1,3
243673,1,1,19,1,0,0,9
243674,1,2,200,1,1,1,2
243675,3,1,4,2,0,2,2
243676,1,1,48,2,0,2,3
243677,1,1,40,1,0,2,3
243678,1,2,21,1,0,1,2
243679,1,2,4,1,0,0,9
243680,1,1,40,2,0,2,2
243681,1,2,4,1,0,0,9
243682,1,1,4,1,1,0,9
243683,1,2,6,1,1,1,1
243684,3,1,4,2,0,0,2
243685,1,1,53,1,0,2,3
243686,1,1,36,1,0,2,2
243687,1,1,4,1,0,1,2
243688,1,1,4,1,0,0,2
243689,1,1,40,1,0,2,2
243690,1,1,48,2,0,2,2
243691,1,1,39,1,0,2,3
243692,1,2,4,1,1,2,1
243693,1,2,405,1,0,1,1
243694,1,1,47,1,0,1,2
243695,1,2,4,1,0,0,9
243696,1,1,4,1,0,0,9
243697,1,1,17,2,0,1,2
243698,1,1,4,1,1,2,1
243699,1,1,4,2,0,0,9
243700,1,2,18,1,0,1,2
243701,1,1,48,1,0,2,2
243702,3,2,4,2,0,0,2
243703,1,1,29,1,0,1,3
243704,3,1,4,1,0,2,2
243705,1,2,4,1,1,1,1
243706,1,2,8,1,0,1,2
243707,3,2,4,1,0,1,1
243708,1,2,19,1,0,2,2
243709,1,1,200,1,1,2,2
243710,1,2,200,2,1,1,1
243711,1,2,4,1,0,0,9
243712,1,2,39,1,0,1,2
243713,1,1,411,1,0,2,1
243714,1,2,200,1,1,1,2
243715,1,1,41,1,0,0,2
243716,1,2,4,1,0,1,2
243717,1,1,40,1,0,0,3
243718,1,1,4,1,1,0,2
243719,1,1,4,1,0,2,2
243720,1,2,42,1,0,1,3
243721,1,1,4,2,0,0,1
243722,1,2,4,1,1,1,1
243723,1,1,40,1,0,2,3
243724,1,2,4,1,1,0,2
243725,1,1,17,1,0,2,3
243726,2,2,4,1,0,0,1
243727,1,1,21,1,0,2,1
243728,1,2,4,1,1,2,2
243729,1,1,26,2,0,2,1
243730,1,1,4,1,0,2,2
243731,1,1,4,1,1,0,2
243732,1,2,48,2,0,0,9
243733,3,2,4,1,0,1,2
243734,1,1,4,1,0,2,2
243735,1,1,4,1,1,0,2
243736,1,1,4,1,0,2,2
243737,1,2,20,1,0,1,2
243738,1,2,18,1,0,2,2
243739,1,2,6,2,0,1,2
243740,1,2,4,1,0,1,2
243741,1,1,200,1,1,2,2
243742,1,1,4,2,1,2,2
243743,1,1,200,1,1,2,2
243744,1,2,4,1,0,0,1
243745,1,1,4,1,0,0,9
243746,1,1,4,2,0,0,1
243747,1,1,35,1,1,2,1
243748,1,1,4,2,1,0,9
243749,1,2,4,1,1,0,9
243750,1,2,20,2,0,1,2
243751,1,2,4,2,0,1,2
243752,1,1,17,1,0,2,1
243753,3,2,4,2,0,0,1
243754,1,2,26,1,0,1,2
243755,3,1,4,2,0,0,1
243756,1,1,55,1,0,2,2
243757,1,1,6,1,1,0,9
243758,1,2,48,1,0,1,3
243759,3,1,4,2,0,1,1
243760,1,2,46,1,0,1,2
243761,1,2,23,1,0,1,2
243762,1,1,4,1,1,0,2
243763,1,1,4,1,1,0,2
243764,1,1,410,1,0,2,1
243765,1,1,4,1,0,0,1
243766,1,1,4,1,0,0,9
243767,1,2,18,1,0,2,9
243768,3,2,4,2,0,2,2
243769,1,1,4,1,1,0,2
243770,1,1,200,1,1,2,2
243771,1,1,32,1,0,2,2
243772,1,1,22,2,0,1,3
243773,3,1,4,2,0,0,9
243774,1,2,4,1,1,0,1
243775,1,2,21,1,0,2,3
243776,1,1,29,1,0,2,2
243777,1,2,4,1,0,0,9
243778,1,1,48,1,0,2,1
243779,2,2,4,2,0,0,2
243780,1,1,200,1,1,1,1
243781,1,1,434,1,0,2,2
243782,1,2,6,1,0,1,3
243783,2,1,40,1,0,2,2
243784,2,1,48,2,0,0,9
243785,2,1,4,1,0,0,2
243786,3,1,4,2,0,0,1
243787,2,1,48,1,0,2,3
243788,1,2,4,1,0,0,1
243789,1,1,6,1,1,2,2
243790,1,2,26,1,0,1,3
243791,1,2,6,1,0,1,3
243792,1,1,200,1,1,2,2
243793,1,1,4,1,0,0,2
243794,1,2,4,1,1,1,2
243795,1,1,48,1,0,2,2
243796,1,2,5,2,0,1,1
243797,1,2,48,1,0,1,2
243798,3,1,200,1,1,2,2
243799,1,1,4,1,0,0,1
243800,1,1,13,1,0,2,1
243801,3,1,4,2,0,2,2
243802,1,2,48,1,0,1,2
243803,1,2,8,2,0,1,3
243804,1,2,4,1,1,1,2
243805,3,1,4,2,0,2,9
243806,1,1,4,2,0,0,2
243807,1,1,5,1,0,2,9
243808,1,1,38,1,0,2,1
243809,1,2,40,2,0,2,1
243810,3,1,4,2,0,2,2
243811,1,1,48,1,0,2,9
243812,3,2,4,2,0,1,1
243813,1,2,4,1,4,0,2
243814,1,1,4,1,1,0,2
243815,1,2,4,1,0,2,2
243816,1,1,4,1,1,0,2
243817,3,2,4,2,0,1,2
243818,1,2,200,1,1,1,1
243819,1,2,48,1,0,1,3
243820,1,1,31,1,0,2,3
243821,1,1,4,1,1,0,9
243822,3,2,4,2,1,1,2
243823,1,2,438,1,4,1,2
243824,1,2,40,1,0,1,3
243825,1,1,4,1,0,2,2
243826,1,1,28,1,0,2,2
243827,1,2,4,1,0,0,2
243828,1,2,8,1,0,2,2
243829,5,2,501,1,0,2,2
243830,1,1,4,1,0,0,2
243831,1,2,48,1,0,1,3
243832,1,1,48,2,0,2,3
243833,1,2,4,1,0,1,1
243834,1,2,4,1,0,0,2
243835,1,2,200,1,1,1,1
243836,2,1,48,1,0,2,2
243837,1,1,13,1,0,1,9
243838,1,1,4,1,0,0,2
243839,1,1,36,1,0,2,2
243840,1,1,4,1,0,2,2
243841,3,1,4,1,1,0,2
243842,1,1,21,1,0,1,2
243843,1,1,4,1,0,2,2
243844,1,1,29,1,0,2,9
243845,1,1,36,1,0,2,2
243846,3,1,4,1,0,0,9
243847,1,2,4,1,0,1,2
243848,1,2,20,1,0,2,9
243849,1,1,53,1,0,2,9
243850,1,1,49,2,0,2,1
243851,2,1,48,1,0,2,9
243852,1,1,4,1,1,0,2
243853,3,1,4,2,0,2,2
243854,1,1,4,1,0,0,2
243855,2,2,40,1,0,1,2
243856,1,2,26,1,0,2,2
243857,3,2,4,2,0,0,1
243858,1,2,6,1,0,0,9
243859,1,2,4,1,1,0,2
243860,1,1,35,1,0,0,3
243861,1,1,5,1,0,1,9
243862,1,1,6,1,0,2,1
243863,1,2,18,1,0,1,2
243864,1,1,35,1,1,2,1
243865,3,1,4,1,0,2,2
243866,1,2,40,1,0,1,2
243867,1,2,48,2,0,1,1
243868,1,1,4,1,0,0,2
243869,1,1,4,1,0,0,1
243870,1,1,4,1,0,0,9
243871,1,1,4,1,1,0,2
243872,1,2,411,1,0,2,1
243873,1,2,21,1,0,2,1
243874,1,1,48,1,0,2,3
243875,3,1,4,2,0,0,2
243876,1,2,200,1,1,2,2
243877,1,2,4,2,1,0,9
243878,1,2,4,2,0,0,1
243879,1,2,49,1,0,1,3
243880,3,2,4,2,0,1,2
243881,1,1,20,1,0,2,2
243882,1,2,4,1,0,0,2
243883,1,1,4,1,1,0,9
243884,1,1,4,1,0,0,2
243885,1,1,33,1,0,1,2
243886,1,1,17,1,0,2,2
243887,1,1,4,1,1,2,2
243888,1,1,200,1,1,2,2
243889,1,2,150,1,1,1,9
243890,3,2,4,2,0,1,2
243891,3,2,4,2,1,0,9
243892,3,1,4,1,0,2,2
243893,1,2,4,1,0,1,2
243894,3,2,4,2,0,0,9
243895,1,1,4,1,0,2,2
243896,1,1,40,2,0,0,9
243897,3,2,4,2,0,1,2
243898,1,1,4,1,1,0,9
243899,4,2,500,1,0,1,1
243900,1,2,30,1,0,1,1
243901,1,1,4,1,1,2,9
243902,1,2,40,2,0,1,2
243903,1,1,4,2,1,2,2
243904,3,2,4,2,0,1,2
243905,1,1,200,2,1,2,1
243906,1,2,35,1,1,1,3
243907,1,1,4,1,1,1,1
243908,1,1,4,1,1,2,2
243909,3,1,4,2,0,2,2
243910,1,1,4,1,0,0,1
243911,1,2,48,2,0,1,3
243912,1,1,8,1,0,2,2
243913,1,1,4,1,1,0,9
243914,1,2,4,1,0,1,1
243915,3,2,4,2,0,0,2
243916,1,1,36,1,0,2,3
243917,1,1,18,1,0,2,2
243918,1,2,31,1,0,1,3
243919,1,2,17,1,0,1,3
243920,1,1,21,1,0,2,2
243921,1,2,48,1,0,1,2
243922,1,1,4,1,0,0,2
243923,1,1,4,1,0,2,1
243924,1,2,31,2,0,1,2
243925,1,1,48,1,0,2,2
243926,1,1,20,2,0,2,3
243927,1,1,200,2,1,2,1
243928,3,1,4,2,0,0,9
243929,1,2,4,1,1,0,9
243930,1,1,4,1,0,2,2
243931,1,2,5,1,0,2,9
243932,1,2,4,1,1,1,2
243933,1,1,421,1,0,2,1
243934,1,1,4,1,1,2,1
243935,1,1,17,1,0,2,3
243936,1,1,40,1,0,2,3
243937,1,2,35,2,0,1,3
243938,1,2,34,1,0,1,1
243939,1,2,19,1,0,1,2
243940,1,2,40,1,0,2,2
243941,1,2,39,1,0,1,2
243942,3,2,4,2,1,0,2
243943,1,2,4,1,0,1,2
243944,1,2,200,1,1,1,9
243945,1,1,1,1,0,2,1
243946,1,1,4,1,0,2,2
243947,1,1,6,1,0,2,1
243948,1,1,5,2,0,0,3
243949,1,1,450,2,0,2,2
243950,1,1,48,1,0,1,9
243951,1,1,40,2,0,0,2
243952,1,2,48,2,0,1,2
243953,1,1,13,1,0,2,2
243954,1,1,4,2,1,0,2
243955,1,2,4,1,1,0,2
243956,1,1,40,1,0,2,2
243957,1,1,30,1,0,2,2
243958,1,1,56,1,0,0,9
243959,1,2,200,1,1,1,2
243960,2,1,40,1,0,0,9
243961,1,1,16,1,0,2,3
243962,1,2,17,1,0,2,3
243963,1,2,42,1,0,1,1
243964,1,2,19,1,0,1,3
243965,1,2,19,2,0,1,2
243966,1,2,4,1,1,1,2
243967,1,1,21,1,0,1,9
243968,1,2,4,1,0,0,1
243969,3,1,4,2,0,0,1
243970,1,1,4,1,1,2,3
243971,1,2,48,1,0,1,3
243972,1,1,4,1,0,0,9
243973,1,2,4,2,1,1,1
243974,3,1,4,1,0,2,2
243975,1,1,200,1,1,2,2
243976,1,1,405,1,0,2,1
243977,3,2,4,1,0,0,9
243978,1,1,4,1,0,1,1
243979,1,1,150,1,0,1,1
243980,1,2,4,1,0,0,9
243981,1,2,5,2,0,1,3
243982,1,1,4,2,0,0,9
243983,1,2,200,1,1,1,3
243984,3,1,4,2,0,0,2
243985,1,1,6,1,1,2,1
243986,2,1,4,1,0,0,9
243987,1,1,13,1,0,1,2
243988,1,2,200,1,1,2,2
243989,3,1,4,2,0,2,1
243990,1,1,40,1,0,2,3
243991,1,1,48,1,0,2,2
243992,1,1,48,2,0,2,3
243993,1,1,19,1,0,2,2
243994,1,1,48,1,0,2,3
243995,3,1,200,1,1,2,1
243996,1,2,48,1,0,1,2
243997,1,2,40,2,0,0,1
243998,1,2,40,1,0,1,2
243999,1,1,465,1,0,2,4
244000,1,1,4,1,0,0,9
244001,1,2,46,1,0,1,3
244002,1,2,4,1,0,1,1
244003,1,1,4,1,0,0,2
244004,3,2,4,2,0,1,1
244005,1,1,4,1,0,2,2
244006,1,1,35,1,0,2,3
244007,1,2,4,1,0,1,2
244008,1,1,4,2,0,0,9
244009,1,2,29,2,0,1,3
244010,1,2,4,1,0,0,9
244011,1,1,35,1,0,2,2
244012,1,2,4,1,1,0,9
244013,2,1,6,1,0,0,2
244014,1,1,39,1,0,2,2
244015,1,2,4,1,1,0,9
244016,1,1,40,1,0,2,3
244017,1,1,48,2,0,2,2
244018,3,1,4,1,0,1,2
244019,1,1,4,1,0,2,2
244020,1,1,48,1,0,2,2
244021,1,1,434,1,1,2,2
244022,1,2,200,2,1,1,2
244023,1,1,38,1,0,2,3
244024,1,1,21,1,0,2,2
