ID,F37,F41,F2,F17,F22,F32,F47,F1,F3,F5,F9,F10,F11,F12,F13,F15,F18,F21,F23,F25,F30,F33,F36,F43,F50
242858,1,1,0,9,995,0,0,32,48,0,999,6,1,2,1,1,0,2338,2,1,2,0,1,1,52
242859,1,1,0,9,995,0,0,5,48,0,999,99,3,10,1,1,0,999998,0,6,9,0,1,2,0
242860,1,1,0,9,995,0,0,1,5,0,999,99,3,4,1,1,0,999998,0,6,9,0,2,1,0
242861,1,1,0,9,995,0,0,12,6,0,999,1,3,4,2,1,1,0,0,6,2,0,2,1,0
242862,1,1,0,9,5,0,0,33,29,0,999,6,1,5,2,1,0,0,2,1,2,0,2,1,52
242863,1,2,0,9,995,0,0,30,17,0,999,10,3,3,1,1,0,0,1,1,3,0,1,1,0
242864,3,1,0,9,1,0,0,58,4,0,999,0,1,2,2,1,0,1118,2,1,1,0,1,1,40
242865,1,2,0,9,995,0,0,15,4,0,999,2,3,7,1,1,0,0,1,6,2,1,2,2,0
242866,1,1,0,9,18,0,0,22,36,0,999,10,2,4,1,1,0,1050,2,6,3,0,2,2,42
242867,1,2,0,9,995,0,0,14,4,0,999,2,3,5,1,1,0,0,1,6,2,0,1,2,0
242868,1,1,0,9,90,0,0,38,5,0,999,6,1,5,1,1,0,1500,2,1,1,0,1,2,50
242869,3,1,0,9,11,0,0,36,4,0,18,1,1,3,1,1,0,0,2,5,2,0,1,1,0
242870,1,1,0,9,995,0,0,73,4,0,999,0,3,1,1,1,0,0,1,5,2,0,1,1,0
242871,2,2,0,9,995,0,0,2,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
242872,1,1,0,9,995,0,0,10,4,0,999,1,3,8,1,1,1,999998,0,6,1,0,1,2,0
242873,1,1,0,9,1,0,0,36,4,0,999,2,1,5,2,1,0,804,2,1,2,0,1,1,48
242874,1,1,0,9,1,0,0,20,4,0,999,6,1,2,2,1,0,400,2,1,2,0,2,1,45
242875,1,2,0,9,995,0,0,30,27,0,999,5,3,2,1,1,0,0,1,1,3,0,2,2,0
242876,1,2,0,9,75,0,0,21,48,0,999,2,1,5,1,1,0,624,2,6,3,0,1,2,48
242877,1,1,0,9,124,0,0,42,5,0,999,2,1,1,1,1,0,0,2,5,3,0,2,1,52
242878,1,2,0,9,995,0,0,59,200,3,999,1,3,3,1,1,1,0,1,5,1,0,1,2,0
242879,1,1,0,9,995,0,0,62,29,0,999,6,3,1,1,1,0,0,1,6,1,0,1,1,0
242880,1,2,0,9,995,0,0,18,27,0,999,5,3,4,1,1,0,0,1,6,3,0,2,2,0
242881,1,1,0,9,116,0,0,24,5,0,999,6,1,1,1,4,0,312,2,2,9,0,0,2,26
242882,3,2,0,9,26,0,0,23,4,0,999,0,1,4,2,1,0,72,2,1,2,0,1,1,14
242883,1,1,0,9,995,0,0,2,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,1,1,0
242884,1,2,0,9,995,0,0,10,4,0,999,1,3,7,1,1,1,0,0,6,1,0,1,1,0
242885,1,2,0,9,995,0,0,2,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,1,2,0
242886,1,1,0,9,995,0,0,3,48,0,999,0,3,3,1,1,0,999998,0,6,2,0,2,1,0
242887,1,2,0,9,995,0,0,29,6,0,999,2,3,5,1,1,0,1200,1,1,2,0,1,1,36
242888,1,2,0,9,995,0,0,53,48,0,999,2,3,1,2,1,0,0,1,2,9,0,2,1,0
242889,1,1,0,9,995,0,0,55,18,0,999,2,3,1,1,1,0,0,1,6,2,0,2,1,0
242890,1,2,0,0,995,0,0,63,39,0,999,2,3,5,1,1,0,0,1,1,3,0,2,1,0
242891,1,2,0,9,995,0,0,58,6,0,999,2,3,2,1,1,0,0,1,1,1,0,1,2,0
242892,1,1,0,9,995,0,0,10,29,0,999,2,3,4,1,1,0,999998,0,6,3,0,2,2,0
242893,1,1,0,9,995,0,0,14,4,0,999,2,3,5,1,1,0,0,1,6,2,0,1,2,0
242894,1,2,0,9,995,0,0,62,42,0,999,2,3,2,1,1,0,0,1,1,1,0,1,2,0
242895,1,1,0,9,1,0,0,29,48,0,999,4,1,4,1,1,0,350,2,1,2,0,2,1,32
242896,3,1,0,9,1,0,0,15,4,0,999,0,1,8,2,1,0,160,2,6,2,0,1,1,52
242897,1,2,0,9,995,0,0,64,6,0,999,1,3,1,1,1,1,0,1,2,9,0,2,1,0
242898,1,1,0,9,102,0,0,31,4,0,999,9,1,4,1,1,0,180,2,1,1,0,1,2,24
242899,1,1,0,9,995,0,0,51,450,3,999,1,3,5,1,1,0,0,1,5,3,0,2,2,0
242900,1,2,0,9,995,0,0,6,4,0,999,0,3,8,1,1,0,0,0,6,1,0,1,2,0
242901,1,1,0,9,995,0,0,15,40,0,999,3,2,7,1,1,0,0,2,6,2,1,1,1,2
242902,1,1,0,9,995,0,0,3,4,0,999,0,3,5,1,1,1,999998,0,6,9,0,2,1,0
242903,1,1,0,9,995,0,0,54,29,0,999,6,3,2,1,1,0,0,1,6,1,0,1,2,0
242904,3,1,0,4,995,0,0,8,4,0,999,1,3,1,1,1,1,999998,0,6,2,0,1,1,0
242905,1,2,0,9,995,0,0,74,25,0,999,2,3,3,1,1,0,0,1,5,2,0,1,1,0
242906,1,1,0,9,995,0,0,7,4,0,999,1,3,9,1,1,0,0,0,6,1,1,1,1,0
242907,1,2,0,9,995,0,0,25,28,0,999,6,3,4,1,1,0,0,1,1,3,0,2,2,0
242908,1,1,0,9,995,0,0,12,4,0,999,1,3,7,1,1,1,999998,0,6,2,0,2,1,0
242909,1,1,0,9,112,0,0,48,18,0,999,6,1,4,1,1,0,0,2,1,1,0,1,1,52
242910,1,2,0,9,995,0,0,53,31,0,999,6,3,2,1,1,0,388,1,1,2,0,2,2,24
242911,1,1,0,9,102,0,0,18,54,0,999,5,1,7,1,1,1,0,2,6,3,0,2,2,0
242912,3,2,0,9,995,0,0,9,4,0,999,1,3,9,2,1,0,999998,0,6,1,0,1,1,0
242913,1,2,0,9,995,0,0,77,33,0,999,2,3,1,1,1,0,0,1,5,2,0,1,2,0
242914,1,1,0,9,75,0,0,33,4,0,999,4,1,4,1,1,0,1200,2,1,2,0,1,1,52
242915,1,2,0,9,995,0,0,9,48,0,999,1,3,3,1,1,0,0,0,6,3,0,1,1,0
242916,1,2,0,9,995,0,0,43,40,0,999,2,3,2,1,1,0,0,1,1,1,0,2,1,0
242917,3,1,0,9,1,0,0,30,4,0,4,3,2,6,2,1,0,999998,2,1,1,0,1,1,26
242918,3,1,0,9,1,0,0,40,4,0,999,0,1,8,2,1,0,0,2,1,2,0,1,1,52
242919,1,2,0,9,995,0,0,77,42,0,999,2,3,1,1,1,0,0,1,5,2,0,1,1,0
242920,1,2,0,9,113,0,0,25,48,0,999,2,3,3,1,1,0,900,1,1,3,0,2,2,45
242921,3,2,0,9,995,0,0,3,4,0,999,99,3,2,2,1,0,999998,0,6,9,0,1,1,0
242922,1,2,16,9,995,0,0,17,4,0,999,3,3,2,1,1,1,0,1,2,2,1,1,1,0
242923,1,1,0,9,1,0,0,22,4,0,999,1,1,8,1,1,1,0,2,6,1,0,2,1,0
242924,1,1,0,9,90,0,0,49,48,0,999,8,1,3,1,1,0,960,2,1,1,0,1,2,52
242925,1,2,0,9,995,0,0,52,456,2,999,2,3,1,1,1,0,0,1,5,2,0,2,2,0
242926,1,2,0,9,995,0,0,41,18,0,999,10,3,3,1,1,0,1000,1,1,3,0,1,1,0
242927,1,1,0,9,101,0,0,30,40,0,999,6,1,3,1,1,0,1500,2,1,2,0,2,1,52
242928,3,2,0,9,1,0,0,73,4,0,346,0,1,1,2,1,0,999998,2,6,2,0,1,1,0
242929,1,2,0,9,995,0,0,36,21,0,999,2,3,5,1,1,0,0,1,1,3,0,2,1,0
242930,1,2,0,9,1,0,0,31,48,0,999,5,3,6,1,1,0,2700,1,6,3,1,1,1,28
242931,1,2,0,9,995,0,0,70,200,3,999,1,3,6,1,1,1,0,1,1,2,0,2,1,0
242932,1,2,15,9,995,0,0,37,39,0,999,2,3,5,1,1,0,0,1,1,2,1,1,1,0
242933,1,2,0,9,995,0,0,1,5,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
242934,1,1,0,9,1,0,9,20,44,0,14,6,2,4,1,1,0,500,2,6,2,1,2,1,30
242935,1,2,0,9,124,0,0,45,17,0,999,2,1,1,1,1,0,750,2,6,9,0,2,1,52
242936,1,2,0,9,995,0,0,40,200,3,999,1,3,9,1,1,1,0,1,1,2,0,1,1,0
242937,1,2,0,9,995,0,0,21,4,0,999,4,3,8,1,1,1,0,1,6,9,0,2,2,0
242938,3,1,0,9,995,0,0,9,4,0,999,1,3,4,2,1,0,999998,0,6,1,0,1,1,0
242939,1,1,0,9,58,0,0,34,17,0,999,6,1,1,1,1,0,0,2,4,2,0,1,2,0
242940,1,1,0,9,995,0,0,7,4,0,999,1,3,5,2,1,0,999998,0,6,2,0,2,1,0
242941,1,2,0,9,995,0,0,4,4,0,999,99,3,6,1,1,0,999998,0,6,9,0,1,1,0
242942,3,1,0,9,1,0,0,23,4,0,999,0,1,5,2,1,0,320,2,6,2,0,1,1,52
242943,1,2,0,9,995,0,0,5,4,0,999,0,3,5,1,1,1,999998,0,6,9,0,1,2,0
242944,1,2,0,9,109,0,0,53,20,0,130,6,1,2,1,1,0,1600,2,1,3,0,2,2,40
242945,1,1,0,9,995,0,0,3,4,0,999,0,3,6,1,1,1,0,0,6,9,4,2,2,0
242946,3,1,0,9,995,0,0,10,4,0,999,0,3,6,2,1,0,999998,0,6,2,0,1,1,0
242947,1,1,0,9,127,0,0,29,48,0,999,5,1,4,1,1,0,1100,2,1,2,0,2,2,52
242948,1,1,0,9,1,0,0,42,200,3,999,1,1,8,2,1,1,200,2,1,2,0,2,1,26
242949,1,2,0,9,995,0,0,29,4,0,999,2,3,9,2,1,0,0,1,6,1,0,1,1,0
242950,1,2,0,9,995,0,0,2,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,2,2,0
242951,1,1,0,9,1,0,0,28,40,0,999,6,1,2,1,1,0,900,2,1,2,0,2,1,26
242952,1,2,0,9,995,0,0,2,4,0,999,0,3,7,1,1,0,999998,0,6,9,0,2,1,0
242953,1,2,0,9,102,0,0,34,31,0,999,2,1,1,1,1,0,720,2,6,2,0,1,2,52
242954,1,1,0,9,995,0,0,13,4,0,999,1,3,9,1,1,1,999998,0,6,2,0,1,2,0
242955,1,1,0,9,75,0,0,35,17,0,40,3,2,1,1,1,0,35,2,4,2,0,1,1,0
242956,1,1,0,9,109,0,1,55,27,0,999,0,1,1,2,1,0,1916,2,2,2,1,2,1,52
242957,1,1,0,9,11,0,0,19,35,0,999,1,1,2,1,1,1,300,2,6,2,0,2,1,52
242958,1,1,0,9,995,0,0,14,8,0,999,2,3,5,1,1,0,370,1,6,1,0,1,2,0
242959,1,1,0,9,1,0,0,37,40,0,999,5,1,2,1,1,0,0,2,1,3,0,2,2,52
242960,1,2,15,9,93,0,0,26,6,0,999,2,1,2,1,1,0,1620,2,6,2,1,2,1,52
242961,1,1,0,9,53,0,0,24,4,0,16,2,1,8,1,1,1,180,2,6,1,0,1,2,52
242962,1,2,0,9,995,0,0,66,5,0,52,1,3,3,1,1,0,0,1,1,2,0,2,2,0
242963,1,2,0,9,995,0,0,26,4,0,999,3,3,4,2,1,0,0,1,1,2,0,2,1,0
242964,1,2,0,9,995,0,0,66,4,0,52,1,3,10,1,1,1,0,1,1,2,0,1,2,0
242965,1,1,0,9,100,0,0,20,20,0,999,6,1,2,1,1,0,1700,2,1,3,0,1,1,52
242966,1,2,0,9,995,0,0,21,4,0,999,6,3,5,1,1,0,0,1,2,1,0,1,2,0
242967,1,2,0,9,995,0,0,46,20,0,999,2,3,4,1,1,0,0,1,1,2,0,2,1,0
242968,1,2,0,9,30,0,0,51,9,0,36,6,1,4,1,1,0,840,2,1,2,0,1,2,20
242969,3,1,0,9,995,0,0,34,4,0,999,2,3,5,2,1,0,0,1,1,2,0,1,1,0
242970,1,1,0,9,90,0,0,48,150,3,999,1,1,7,1,1,0,550,2,1,2,0,1,1,52
242971,1,2,0,9,995,0,0,7,4,0,999,1,3,9,1,1,1,999998,0,6,2,0,1,1,0
242972,1,1,0,9,995,0,0,11,4,0,999,2,3,5,1,1,0,999998,0,6,1,0,1,2,0
242973,1,2,0,9,995,0,0,45,55,0,999,7,3,2,1,1,0,0,1,1,3,0,2,1,0
242974,1,1,0,9,110,0,0,26,48,0,999,2,1,1,1,1,0,1800,2,6,3,0,2,2,52
242975,1,1,0,9,995,0,0,7,4,0,999,0,3,5,1,1,1,999998,0,6,1,0,2,2,52
242976,1,2,0,9,995,0,0,15,40,0,999,2,3,8,1,1,0,65,1,6,3,0,2,2,16
242977,1,2,0,9,995,0,0,4,53,0,999,0,3,3,2,1,0,999998,0,6,2,0,1,1,0
242978,1,2,0,9,995,0,0,1,4,0,999,0,3,4,1,1,1,999998,0,6,9,0,1,2,0
242979,1,2,0,9,108,0,0,24,40,0,999,6,1,1,1,1,0,1684,2,6,3,0,2,1,52
242980,1,2,0,9,995,0,0,49,17,0,999,6,3,2,1,1,0,0,1,1,2,0,2,1,0
242981,1,2,0,9,995,0,0,31,48,0,999,11,3,8,1,1,1,0,1,1,2,0,1,2,0
242982,1,2,0,9,118,0,0,15,4,0,999,2,3,4,1,1,0,240,1,6,2,0,2,1,26
242983,1,1,0,9,5,0,0,57,200,2,999,1,1,5,1,1,1,540,2,1,2,0,2,1,52
242984,1,2,0,9,995,0,0,6,4,0,999,1,3,5,1,1,0,999998,0,6,1,0,1,2,0
242985,1,1,0,9,995,0,0,10,4,0,999,1,3,5,1,1,0,999998,0,6,2,0,2,1,0
242986,1,2,0,9,995,0,0,7,48,0,999,1,3,9,2,1,1,999998,0,6,9,1,2,1,0
242987,1,1,0,9,1,0,0,46,22,0,999,6,1,6,1,1,0,275,2,6,2,0,1,1,28
242988,1,2,0,9,995,0,0,34,26,0,999,2,3,3,1,1,0,0,1,1,3,0,2,2,0
242989,1,2,0,9,118,0,0,24,4,0,999,1,1,12,1,1,1,90,2,2,2,0,2,2,26
242990,1,2,0,9,91,0,0,32,17,0,999,3,1,6,1,1,0,1000,2,1,2,0,1,1,52
242991,1,2,0,9,995,0,0,29,17,0,999,6,3,4,1,1,0,676,1,6,2,0,2,1,50
242992,1,2,0,9,119,0,0,29,6,0,999,7,1,1,1,4,0,2400,2,6,1,0,0,2,50
242993,2,1,0,6,129,0,0,32,22,0,999,2,1,1,1,1,0,3664,2,5,9,0,2,1,52
242994,3,2,0,9,995,0,0,18,4,0,999,2,3,2,2,1,0,0,1,1,2,0,1,1,0
242995,1,2,0,9,94,0,0,29,40,0,999,6,1,4,1,1,0,0,2,1,1,0,1,2,0
242996,3,1,0,9,1,0,0,49,4,0,999,0,1,4,2,1,0,0,2,1,1,0,1,1,50
242997,1,2,0,9,995,0,0,70,5,0,999,0,3,2,1,1,0,0,1,5,2,0,2,1,0
242998,1,2,19,9,995,0,0,24,16,0,999,2,3,3,1,1,0,0,1,1,2,1,2,1,0
242999,1,2,0,9,995,0,0,10,6,0,999,2,3,4,1,1,0,999998,0,6,2,0,2,1,0
243000,1,1,0,9,1,0,0,19,30,0,4,3,2,4,2,1,0,160,2,6,2,0,2,1,13
243001,1,2,0,9,995,0,0,83,18,0,999,99,3,3,2,1,0,0,1,6,2,0,2,1,0
243002,1,1,0,9,100,0,0,22,48,0,999,2,1,1,1,2,0,240,2,6,3,0,2,2,26
243003,1,2,0,9,995,0,0,39,4,0,999,1,3,5,1,1,1,0,1,6,2,0,1,1,0
243004,1,2,0,9,995,0,0,15,4,0,999,3,3,3,1,1,0,260,1,6,1,0,1,2,0
243005,1,2,0,9,995,0,0,44,29,0,999,3,3,3,1,1,0,0,1,1,2,0,1,2,0
243006,3,1,0,9,995,0,0,19,4,0,999,6,3,6,2,1,0,0,1,6,1,0,1,1,0
243007,1,2,0,9,995,0,0,11,4,0,999,1,3,6,1,1,1,0,0,6,1,0,2,2,0
243008,1,1,0,9,995,0,0,11,4,0,999,1,3,4,1,1,0,999998,0,6,1,0,1,1,0
243009,1,1,0,9,995,0,0,1,4,0,999,0,3,10,1,1,0,999998,0,6,9,0,2,2,0
243010,1,2,0,9,995,0,0,53,48,0,999,2,3,1,1,1,0,0,1,2,3,0,2,2,0
243011,4,2,0,9,995,0,0,7,4,0,999,0,3,8,1,1,0,999998,0,6,2,0,1,2,0
243012,1,2,0,9,995,0,0,0,4,0,999,0,3,5,1,1,0,999998,0,6,2,1,2,2,0
243013,1,1,0,9,131,0,0,32,39,0,999,10,1,2,1,1,0,0,2,1,1,0,1,2,0
243014,1,2,0,4,119,0,0,39,48,0,999,2,1,4,1,1,0,0,2,1,1,0,1,2,52
243015,1,2,0,9,995,0,0,5,4,0,999,0,3,5,1,1,1,999998,0,6,2,0,1,2,0
243016,1,2,0,9,995,0,0,3,4,0,999,0,3,5,1,1,1,999998,0,6,9,0,2,1,0
243017,1,1,0,9,995,0,0,4,4,0,999,4,3,5,1,1,0,999998,0,6,9,0,1,1,0
243018,1,1,0,9,5,0,0,42,4,0,999,2,1,6,1,1,0,1680,2,1,1,0,1,1,49
243019,1,1,0,9,90,0,0,19,4,0,999,5,1,5,1,1,0,130,2,6,1,0,1,1,6
243020,1,2,0,9,995,0,0,14,4,0,999,1,3,7,1,1,1,0,1,6,2,0,2,1,0
243021,1,1,0,9,995,0,0,21,4,0,999,6,1,4,2,1,0,900,2,6,1,0,1,1,34
243022,1,1,0,9,995,0,0,1,4,0,999,0,3,5,1,1,1,0,0,6,9,0,1,1,0
243023,1,2,0,9,1,0,0,24,4,0,999,10,3,5,2,1,0,1500,1,1,9,0,2,1,20
243024,1,1,0,9,2,0,0,24,4,0,999,2,1,6,1,1,1,1900,2,6,1,0,2,1,52
243025,1,2,0,9,995,0,0,49,29,0,999,2,3,3,1,1,0,60,1,1,2,0,1,1,13
243026,1,2,0,9,995,0,0,22,4,0,999,1,1,2,1,1,1,0,2,1,2,0,2,1,52
243027,1,2,0,9,995,0,0,40,200,3,999,10,3,7,1,1,1,50,1,1,1,0,2,1,2
243028,1,1,0,9,995,0,0,1,4,0,999,0,3,11,1,1,0,999998,0,6,9,0,2,2,0
243029,1,2,0,9,995,0,0,44,200,3,999,1,3,6,1,1,1,50,1,1,1,0,2,1,9
243030,4,2,0,9,995,0,0,38,501,3,999,2,3,7,1,1,0,0,1,1,9,0,2,2,0
243031,1,1,0,9,5,0,0,34,35,0,999,2,1,6,1,1,0,0,2,1,1,0,2,1,52
243032,1,1,0,9,100,0,0,38,48,0,999,4,1,3,1,1,0,1980,2,1,2,0,2,2,52
243033,1,1,0,9,1,0,0,38,200,4,999,11,1,4,2,1,1,1250,2,1,2,0,2,1,52
243034,1,1,0,9,130,0,0,57,34,0,999,5,1,6,1,1,0,600,2,1,2,0,2,1,52
243035,1,2,0,9,121,0,0,25,20,0,999,6,1,3,1,1,0,890,2,1,9,0,2,1,52
243036,1,1,0,9,1,0,0,17,40,0,28,2,2,4,1,1,0,65,2,6,9,0,1,2,4
243037,1,1,0,9,112,0,1,28,49,0,999,6,1,1,1,1,0,280,2,6,2,1,2,2,52
243038,1,2,0,9,995,0,0,8,4,0,999,1,3,5,2,1,0,999998,0,6,1,0,1,1,0
243039,1,1,0,9,5,0,0,28,48,0,999,2,1,3,1,1,0,450,2,1,2,0,2,1,26
243040,1,2,0,9,995,0,0,14,20,0,999,2,3,4,1,1,0,0,1,6,3,0,2,1,0
243041,1,1,0,9,34,0,0,56,434,2,999,2,1,1,1,1,0,638,2,6,2,0,2,1,30
243042,1,1,0,9,995,12,1,18,200,3,999,6,3,5,1,1,1,0,1,6,2,5,2,2,0
243043,1,1,0,9,1,0,0,63,48,0,999,4,1,1,2,1,0,1680,2,2,1,0,2,1,52
243044,1,2,0,9,995,0,0,22,48,0,999,2,3,3,1,1,0,0,1,1,3,0,1,1,0
243045,1,1,0,9,11,0,0,58,20,0,12,2,2,4,1,1,0,0,2,2,2,0,1,2,52
243046,1,1,0,9,995,0,0,9,4,0,999,1,3,6,1,1,1,999998,0,6,2,0,2,1,0
243047,1,1,0,9,995,0,0,11,48,0,999,1,3,7,1,1,0,999998,0,6,1,0,2,1,0
243048,1,1,0,9,995,0,0,9,4,0,999,0,3,15,1,1,1,999998,0,6,2,0,2,2,0
243049,1,2,0,9,995,0,0,0,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,2,1,0
243050,3,1,0,9,995,0,0,84,4,0,999,0,3,17,2,1,0,0,1,5,2,0,1,1,0
243051,1,2,0,9,995,0,0,57,16,0,999,2,3,2,1,1,0,0,1,1,2,0,2,1,0
243052,1,2,0,9,995,0,0,63,31,0,999,2,3,2,2,1,0,60,1,1,2,0,2,1,12
243053,1,2,0,9,995,0,0,40,5,0,999,7,3,2,1,1,0,0,1,1,2,0,1,2,0
243054,1,1,0,9,11,0,0,40,48,0,33,6,1,4,1,1,1,5000,2,1,2,0,2,1,38
243055,1,1,0,9,995,0,0,19,48,0,999,2,3,2,1,1,0,1800,1,6,1,0,2,2,26
243056,3,2,0,9,995,0,0,42,4,0,999,3,3,6,2,1,0,0,1,1,1,0,1,1,0
243057,1,2,0,9,995,0,0,21,40,0,999,5,2,2,1,1,0,0,2,1,2,0,1,1,52
243058,1,2,0,9,131,0,0,32,26,0,999,8,1,2,1,1,0,0,2,1,3,0,2,2,0
243059,1,1,0,9,5,0,0,22,47,0,65,2,1,4,1,1,0,0,2,6,3,0,1,2,0
243060,1,2,0,9,995,0,0,3,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,1,1,0
243061,1,1,0,9,1,0,0,52,200,3,999,1,1,2,1,1,1,390,2,1,2,0,2,1,26
243062,1,2,0,9,995,0,0,21,4,0,999,8,3,11,1,1,1,999998,1,6,2,0,1,2,0
243063,1,2,0,9,995,0,0,16,4,0,999,5,3,5,1,1,0,0,1,6,1,0,1,1,0
243064,1,2,0,9,995,0,0,6,4,0,999,0,3,8,1,1,0,0,0,6,1,1,1,2,0
243065,1,1,0,9,91,0,0,18,18,0,999,2,1,1,1,1,0,310,2,6,3,0,2,2,5
243066,1,1,0,9,1,0,0,36,21,0,999,10,1,2,1,1,0,0,2,1,4,0,2,2,0
243067,1,1,0,9,995,0,0,7,8,0,999,1,3,5,1,1,0,999998,0,6,9,0,2,1,0
243068,1,2,0,9,995,0,0,35,20,0,999,5,3,4,1,1,0,0,1,1,1,0,1,1,0
243069,1,2,0,9,995,0,0,53,31,0,999,3,3,7,1,1,0,0,1,1,1,0,1,1,0
243070,1,1,0,9,995,0,0,6,4,0,999,0,3,4,1,1,1,999998,0,6,2,0,1,2,0
243071,1,2,0,9,995,0,0,15,18,0,999,2,3,3,1,1,0,0,1,6,2,0,2,2,0
243072,1,2,0,9,995,0,0,55,42,0,999,6,3,3,1,1,0,0,1,1,1,0,1,2,0
243073,1,1,0,9,995,0,0,3,4,0,999,0,3,10,1,1,1,999998,0,6,9,0,1,1,0
243074,1,2,0,9,118,0,0,30,4,0,999,2,1,3,1,1,1,0,2,4,1,0,1,2,0
243075,1,1,0,9,995,0,0,12,4,0,999,1,3,4,1,1,0,999998,0,6,2,0,1,2,0
243076,3,1,0,9,124,0,0,46,4,0,999,1,1,10,2,1,1,0,2,1,1,0,1,1,0
243077,1,2,0,9,995,0,0,12,4,0,999,1,3,2,1,1,0,999998,0,6,1,0,1,2,0
243078,1,1,0,9,995,0,0,28,4,0,10,99,2,7,1,1,0,0,2,2,2,0,2,2,0
243079,1,1,0,9,995,0,0,9,4,0,999,99,3,7,2,1,0,0,0,6,2,0,1,1,0
243080,1,2,0,9,995,0,0,21,17,0,999,8,3,2,2,1,0,0,1,1,3,0,2,1,0
243081,1,2,0,9,995,0,0,3,48,0,999,0,3,8,1,1,0,999998,0,6,1,0,1,1,0
243082,1,1,0,9,995,0,0,4,6,0,999,0,3,6,1,1,0,999998,0,6,9,1,2,2,0
243083,1,1,0,9,995,0,0,14,4,0,999,2,3,6,1,1,0,0,1,6,1,0,1,1,0
243084,3,1,0,9,995,0,0,10,4,0,999,1,3,5,2,1,0,999998,0,6,1,0,1,1,0
243085,1,2,0,9,995,0,0,3,200,3,999,0,3,3,1,1,1,999998,0,6,9,0,2,1,0
243086,2,2,0,9,995,0,0,50,200,3,999,10,3,3,2,1,0,0,1,1,9,0,2,1,0
243087,1,1,0,9,33,0,0,29,40,0,999,9,1,2,1,1,0,1684,2,1,9,0,2,1,48
243088,1,1,0,9,11,0,0,28,40,0,999,6,1,4,1,1,0,2400,2,1,2,0,2,1,45
243089,1,2,0,9,995,0,0,12,4,0,999,2,3,10,1,1,1,999998,0,6,1,0,1,1,0
243090,1,1,0,9,5,0,9,40,4,0,999,6,1,3,1,1,1,999998,2,1,2,1,2,1,52
243091,1,2,0,9,995,0,0,68,22,0,999,1,3,3,1,1,0,0,1,1,2,0,2,2,0
243092,1,2,0,9,995,0,0,59,18,0,999,2,3,1,1,1,0,0,1,5,2,0,2,2,0
243093,1,1,0,9,64,0,0,43,4,0,999,11,1,3,1,1,0,1700,2,1,2,0,1,2,52
243094,4,1,0,9,995,0,0,66,501,4,999,0,1,1,1,1,0,0,2,6,2,0,2,2,0
243095,1,1,0,9,1,0,0,26,4,0,52,5,2,11,1,1,0,600,2,1,2,0,2,1,30
243096,1,1,0,9,11,0,0,38,4,0,110,6,2,2,1,1,1,1740,2,1,2,0,2,2,52
243097,1,1,0,9,995,0,0,65,19,0,999,2,3,4,1,1,0,0,1,1,1,0,1,2,0
243098,1,1,0,9,1,0,0,40,6,0,999,2,1,4,2,1,0,1940,2,1,3,0,2,1,52
243099,1,2,0,9,995,0,0,7,48,0,999,1,3,5,1,1,0,0,0,6,3,0,1,2,0
243100,1,2,0,9,995,0,0,63,31,0,999,2,3,1,1,1,0,0,1,5,9,0,2,2,0
243101,1,1,0,9,5,0,0,54,29,0,999,10,1,3,1,1,0,0,2,1,2,0,1,1,52
243102,1,2,0,9,995,0,0,39,20,0,999,8,3,6,1,1,0,0,1,1,3,0,2,2,0
243103,1,1,0,9,124,0,0,34,31,0,999,4,1,1,1,1,0,200,2,4,2,0,2,2,16
243104,1,2,0,9,995,0,0,8,5,0,999,1,3,4,1,1,0,999998,0,6,3,0,2,1,0
243105,1,1,0,9,1,0,0,41,4,0,999,5,1,10,2,1,0,0,2,1,1,0,1,1,52
243106,1,1,0,4,995,0,0,79,25,0,999,2,3,2,1,1,0,0,1,1,1,0,2,2,0
243107,3,1,0,9,995,0,0,12,4,0,999,1,3,7,2,1,0,999998,0,6,2,0,1,1,0
243108,1,2,0,9,995,0,0,5,4,0,999,0,3,8,1,1,1,999998,0,6,2,0,1,1,0
243109,1,2,0,9,995,0,0,60,200,3,999,1,3,3,2,1,1,0,1,1,2,0,2,1,0
243110,1,1,0,9,11,0,0,58,44,0,999,1,1,2,1,1,0,182,2,1,2,0,2,1,0
243111,1,1,0,9,18,0,0,28,4,0,40,2,2,4,1,1,1,0,2,6,1,0,2,2,0
243112,1,2,0,9,995,0,0,25,4,0,999,3,3,2,1,1,0,0,1,1,2,0,2,2,0
243113,1,1,0,9,995,0,0,4,4,0,999,0,3,10,2,1,0,999998,0,6,9,0,2,1,0
243114,1,1,0,9,995,0,0,17,40,0,999,3,3,5,1,1,0,0,1,6,3,1,2,2,0
243115,1,1,0,9,995,0,0,9,4,0,999,1,3,6,1,1,0,999998,0,6,2,1,2,1,0
243116,1,2,0,9,995,0,0,10,4,0,999,1,3,5,1,1,1,999998,0,6,2,0,1,1,0
243117,1,2,0,9,995,0,0,26,18,0,999,6,3,6,1,1,0,0,1,6,1,0,1,2,0
